review_id,year,source_node,target_node,relation,description
R01637,2017,cremation ghat,rotten flowers,co_occurrence,cremation ghat is near the filthy area
R01637,2017,rotten flowers,stench,co_occurrence,rotten flowers contribute to the stench
R02228,2019,dead people burn,sad moments,co_occurrence,Cremation ceremony described as sad moments
R00255,2013,the River,filthy river,contrast,sacred space contrasted with pollution
R00255,2013,guide,fascination,causal,guide contributed to fascination
R00255,2013,filthy river,children trawling the river,co_occurrence,both issues related to the river
R00255,2013,chanting mourners,Crematoria,co_occurrence,rituals occur near cremation site
R00882,2015,monkeys,fake religious people,co_occurrence,both are issues to be aware of
R00882,2015,cremations,ash into the river,causal,ashes are dusted into the river after cremation
R00882,2015,fake religious people,traditional outfits,description,fake religious people wear traditional outfits
R01629,2017,Nepali women,special festival,co_occurrence,Nepali women celebrating a festival
R01629,2017,crowdy,happy,contrast,Crowdiness contrasted with happiness
R02051,2018,Temple complex,evening Aarti,co_occurrence,Aarti takes place at the temple complex
R02051,2018,SHIV temple,revered,description,The temple is described as revered
R01530,2017,New Year's Day,pilgrims,co_occurrence,New Year's Day is packed with pilgrims
R01530,2017,difficult to enter,pilgrims,causal,difficulty due to pilgrims
R00345,2013,carving,rive side,contrast,contrast between carving and access to river side
R00345,2013,rive side,crimination,co_occurrence,river side is location for crimination
R00345,2013,hindus only,rive side,description,access restriction to river side
R01966,2018,aarti,bodies prepared for cremation,co_occurrence,Both aarti and cremation mentioned as significant experiences
R01966,2018,monkeys,Non Hindus can't go in the main temple,contrast,"Monkeys are accessible, main temple is not for non-Hindus"
R01561,2017,Funerals,amazing culture,description,Funerals as a window to culture
R00871,2015,pagoda style hindu architecture,lingam with face deity,co_occurrence,both are features of the temple
R00871,2015,photography is prohibited,pagoda style hindu architecture,description,rule related to the main temple area
R00871,2015,sense of spiritual connection,lingam with face deity,causal,spiritual connection related to past healing experience
R00067,2012,Durbar square,Boudhanath temple,co_occurrence,Both are mentioned as part of a day's excursion
R00973,2015,main temple,Bagmati River,co_occurrence,main temple and Bagmati River are part of the same site
R00973,2015,Bagmati River,polluted,contrast,Bagmati River is sacred but polluted
R00973,2015,linga,non-Hindu entry ban,causal,linga worship restricted by non-Hindu entry ban
R00973,2015,ghats,cremations,co_occurrence,cremations occur on the ghats
R00973,2015,nursing home,sense of mortality,causal,nursing home practices relate to sense of mortality
R00052,2011,architecture,religious fervour,co_occurrence,architecture and religious fervour mentioned together
R00052,2011,religious fervour,aura of lord shiva,co_occurrence,religious fervour and aura of lord shiva mentioned together
R00138,2012,local pandits,gold and silver work,contrast,trouble with pandits contrasts with unique temple features
R00138,2012,gold and silver work,Hindu saints,co_occurrence,gold and silver work and Hindu saints both contribute to uniqueness
R00138,2012,Hindu saints,holy Bhagmati river,description,saints are present at the sacred river
R01068,2016,polluted river,cremation ceremony,co_occurrence,cremation by the polluted river
R01068,2016,non-Hindu entry ban,"Rs.1,000 fee",contrast,entry ban vs. high fee
R01068,2016,funeral,voyeuristic feeling,causal,funeral causes voyeuristic feeling
R01068,2016,tourist predators,red dot,description,tourist predators use red dot
R01524,2017,Hindu practices,cremation,co_occurrence,Cremation is part of Hindu practices
R01524,2017,temple,unique,description,The temple is described as unique
R01994,2018,dying rooms,burning ghats,causal,moved from dying rooms to burning ghats
R01994,2018,funeral pyre,burning ghats,description,funeral pyre lit at burning ghats
R01994,2018,quiet contemplation,Asian hustle and bustle,contrast,quiet contemplation contrasted with hustle and bustle
R02000,2018,cremation ghats,river,co_occurrence,cremation ghats located on the river banks
R02000,2018,Only Hindus allowed,cremation ghats,contrast,access restriction contrasts with open ghats
R00106,2012,1000rs entrance fee,trash,contrast,high entrance fee contrasted with poor maintenance
R00106,2012,views of what was once a river,trash,description,river view described as lined with garbage
R00106,2012,iron barred open space,exotic deer,description,open space described as filled with exotic deer
R01067,2016,guides,demand a lot of money,causal,guides demand money
R01067,2016,guides,uncomfortable,causal,guides make you uncomfortable
R01067,2016,temple men,demand a lot of money,co_occurrence,temple men charge for photos
R00505,2014,river,cremations,co_occurrence,river is used for cremations
R00505,2014,row of towers,dirty,contrast,row of towers is interesting but the place is dirty
R00227,2012,death Hindu rituals,funeral rites,co_occurrence,funeral rites are part of death Hindu rituals
R00227,2012,other side of the river,funeral rites,description,location for viewing funeral rites
R00227,2012,Ganges,death Hindu rituals,contrast,comparison to rituals on the Ganges
R00192,2012,Mr Kumoda,cremation,co_occurrence,Guide facilitated viewing of cremation
R00192,2012,Bagmati river,trash,description,Bagmati river described as filthy with trash
R00192,2012,shrine,cremation,contrast,Could not enter shrine but viewed cremation
R01537,2017,celebration,locals in celebratory mood,co_occurrence,celebration and locals in celebratory mood
R01537,2017,sacred river,open air cremations,co_occurrence,sacred river and open air cremations
R01537,2017,open air cremations,funeral pyre,description,cremations involve funeral pyre
R01537,2017,only Hindus are allowed,sacred river,contrast,access restriction to temple vs access to river
R01967,2018,Bagmati River,small temple and shrines,co_occurrence,temples and shrines located near the river
R01967,2018,small temple and shrines,monkeys,co_occurrence,monkeys are present around the temples
R01967,2018,aarti,peaceful place,causal,aarti contributes to the peaceful atmosphere
R02035,2018,cremation ceremonies,stupas,contrast,contrast between solemn rituals and pretty stupas
R02035,2018,sadhus,guide,co_occurrence,sadhus and guides both mentioned as part of the experience
R00063,2011,entry fees,500 NPR,description,entry fee amount
R00063,2011,500 NPR,affordable entry,contrast,"despite being the most expensive, it is affordable"
R01652,2017,Temples,surrounding,co_occurrence,Temples and surrounding are mentioned together
R01652,2017,holy temple,lots of things to do,description,holy temple described with lots of things to do
R02365,2020,beautiful old structure,non-Hindu entry ban,contrast,beauty contrasted with entry restriction
R02365,2020,complex,beauty inside,description,complex described as having beauty
R01333,2016,baba,Hindu culture,co_occurrence,Baba are part of Hindu culture
R01333,2016,monkeys,Hindu culture,co_occurrence,Monkeys are part of the temple environment
R01631,2017,lord shiv temple,creation of god,description,temple shows creation of god
R01631,2017,evening grand prayers,lord shiv temple,co_occurrence,prayers occur at the temple
R01631,2017,weekends crowd,evening grand prayers,contrast,crowd affects experience of prayers
R00110,2012,cremations,incredible experience,causal,cremations caused an incredible experience
R02183,2019,very holy,well maintained,co_occurrence,Both aspects are mentioned together as positive attributes
R02164,2019,entry ticket of 1000 rupees,main temple,contrast,expensive ticket vs. restricted access
R02164,2019,Bagmati river,magic view,causal,crossing the river provides a view
R01073,2016,baby funerals,fascinating,description,fascination with funerals
R01073,2016,burning body,main relative,co_occurrence,main relative near burning body
R00518,2014,huge crowds,managed well,contrast,crowds are large but management is good
R00518,2014,darshan,four doors,description,darshan is taken from four doors
R01873,2018,funeral,side of life,description,funeral provides insight into life
R01531,2017,Shiva temple,crowded,contrast,Good temple but crowded
R01531,2017,poojas,dharshan,co_occurrence,Poojas and dharshan are part of the visit
R01531,2017,Shivalingam,Shiva temple,description,Shivalingam is a feature of the temple
R01945,2018,Arti,delight,causal,Arti causes delight
R01945,2018,crowd,bhajans,co_occurrence,Crowd engaged in bhajans
R01082,2016,crematoria,funeral ceremonies,co_occurrence,crematoria and funeral ceremonies observed together
R01082,2016,entrance fee,non-Hindus cannot enter,contrast,entrance fee and non-Hindu entry ban both mentioned as access issues
R02063,2018,holy place,all beings,description,describes the inclusivity of the place
R02063,2018,holy place,not only for Hindu,contrast,contrasts common belief about Hindu exclusivity
R01391,2017,Non Hindus can't access some of the areas,other side of the river,contrast,Non-Hindus can't access some areas but can see from the river
R01391,2017,spiritual place,celebration,co_occurrence,Spiritual place also a place of celebration
R01391,2017,Holy Men,cremations,description,Holy Men present during cremations
R00657,2014,ancient culture,many things built,co_occurrence,ancient culture and structures coexist
R00657,2014,monkeys,ancient culture,contrast,monkeys contrast with cultural appreciation
R01137,2016,burning ghats,non-Hindu entry ban,contrast,non-Hindus can't enter but can see ghats
R01137,2016,holymen,photo objects,causal,holymen expect payment for photos
R00183,2012,temple off limits,small portion of the actual temple,causal,cultural rule limits access to scenic spot
